conversation_id,position,tweet_id,author_id,inbound,created_at,text
13031,1,1468658,415068,True,Thu Nov 02 21:20:06 +0000 2017,@AmericanAir Hi guys just wondering how long before a US domestic flight (chicago-NYC) we should be in the airport?
13031,2,1468657,AmericanAir,False,Thu Nov 02 22:41:02 +0000 2017,@415068 45 minutes before your flight is the cut-off time for all domestic flights. We'd recommend arriving about an hour and a half before.
13031,3,1468654,415068,True,Thu Nov 02 22:42:45 +0000 2017,@AmericanAir Thanks. How do we  know which terminal we will be flying from?
13031,4,1468652,AmericanAir,False,Fri Nov 03 00:02:11 +0000 2017,"@415068 No worries, once you check in online it'll tell you which terminal and you can print your boarding pass there too."
13031,5,1468653,415068,True,Fri Nov 03 00:14:05 +0000 2017,@AmericanAir Thank you. Can we do this even though we will need to check baggage in the airport?
13031,6,1468655,AmericanAir,False,Fri Nov 03 00:46:20 +0000 2017,"@415068 You can check in 24 hours before your flight regardless. Since you're checking a bag, you'll have to go to our ticket counter."
13031,7,1468656,415068,True,Fri Nov 03 00:46:55 +0000 2017,@AmericanAir Thanks again!
13032,1,1468660,177732,True,Thu Nov 02 22:40:57 +0000 2017,Again @AmericanAir ??  Do you just not know you have a fly 5188 EVERY THURSDAY at 7:30? #nocrewblues
13032,2,1468659,AmericanAir,False,Fri Nov 03 00:00:23 +0000 2017,"@177732 Yes, we're aware of that and it looks like we'll be in the air shortly. Thanks for your patience, Deb!"
13033,1,1469581,461091,True,Fri Oct 20 23:04:57 +0000 2017,"@AmericanAir Shame on you, very unhealthy.  Brand new pillow on my flight and hair all over the pillow before I open it.#unsanitarytravel https://t.co/DfX73jjIuJ"
13033,2,1469580,AmericanAir,False,Fri Oct 20 23:34:16 +0000 2017,@461091 This concerns us. Please send us a private message with your record locator and flight info.
13034,1,1469620,AmericanAir,False,Thu Nov 02 23:50:38 +0000 2017,"@460766 We sure will, Paul. Please meet us in DM for additional information."
13034,2,1469619,460766,True,Fri Nov 03 00:22:09 +0000 2017,"@AmericanAir BTW, the FC flight attendant went to the back and brought pretzels and nuts to hand out to the front.  What is DM?"
13034,3,1469617,AmericanAir,False,Fri Nov 03 00:25:56 +0000 2017,"@460766 That's great, Paul. We're glad our team was able to get you a snack. DM is a direct message."
13034,4,1469616,460766,True,Fri Nov 03 00:26:35 +0000 2017,@AmericanAir How do I access DM
13034,5,1469615,AmericanAir,False,Fri Nov 03 00:27:25 +0000 2017,@460766 We've sent you a DM! Please take a look when you get a moment.
13034,6,1469618,460766,True,Fri Nov 03 00:31:21 +0000 2017,@AmericanAir Team on the plane is working hard to deliver quality service.  Lots of hurdles that have to jump to deliver the best experience. #handstied
13034,7,1469626,AmericanAir,False,Fri Nov 03 00:35:26 +0000 2017,@460766 We have the best crews in the biz and we're glad they're taking great care of you even with the hurdles.
13035,1,1469623,461102,True,Thu Nov 02 23:34:37 +0000 2017,@AmericanAir shoutout to you! I recently was reminded on why we chose @SouthwestAir  thanks for making me miss my flight. #Liberalairlines
13035,2,1469621,AmericanAir,False,Fri Nov 03 00:26:58 +0000 2017,"@461102 Oh wow, have you been rebooked? If not, please let us by DMing your record locator."
13035,3,1469622,461102,True,Fri Nov 03 02:37:10 +0000 2017,@AmericanAir We were rebooked to Dallas on a flight that landed 2am and then was forced to drive 5 hours in a rental car at 2am.
13035,4,1469624,AmericanAir,False,Fri Nov 03 02:56:17 +0000 2017,@461102 We're sorry for the frustration Brandon. We always want to get you to your destination on time. We hope you'll give us another chance soon.
13035,5,1469625,461102,True,Fri Nov 03 03:05:45 +0000 2017,@AmericanAir Don’t count on it. 🖕🏿
13036,1,1469629,461103,True,Thu Nov 02 23:26:56 +0000 2017,Bartender AWOL last 10 minutes- no one else here can serve.  @AmericanAir explain again why I pay for lounge access? https://t.co/Dm7D7aiIFJ
13036,2,1469627,AmericanAir,False,Fri Nov 03 00:23:59 +0000 2017,"@461103 This troubles us as we expect our team to be there to serve you. We'll share this with our airport team. Our apologies, Fred."
13036,3,1469628,461103,True,Fri Nov 03 00:25:58 +0000 2017,"@AmericanAir Thanks, the customer service staff was very helpful and apologetic. Apparently the bar is operated by a separate company. Eventually he got there."
13037,1,1469632,461104,True,Thu Nov 02 23:32:15 +0000 2017,@AmericanAir horrible flights today. Incredibly rude service. Delays for no reason. Poorly maintained aircraft. #cantbelieveipaidforthis
13037,2,1469630,AmericanAir,False,Fri Nov 03 00:23:31 +0000 2017,@461104 We expect our team to be professional and courteous at all times and we're so sorry for any rudeness.
13037,3,1469631,461104,True,Fri Nov 03 00:24:34 +0000 2017,@AmericanAir Not only rude and lazy gate staff but also rude employees of yours flying and talking trash about other employees the whole flight!
13037,4,1469633,AmericanAir,False,Fri Nov 03 00:51:03 +0000 2017,"@461104 We always want to have a great flight experience for you, Nick. Please DM your record locator and more information so we can take a look."
13038,1,1469635,461105,True,Thu Nov 02 23:29:32 +0000 2017,"I don’t normally fly, but when I do it’s with @13043 on @AmericanAir 😂✈️ #SecondTimeFlying #KrisAndRonTakeOnATL"
13038,2,1469634,AmericanAir,False,Fri Nov 03 00:22:38 +0000 2017,"@461105 We're looking forward to taking you on a new #AAdventure, Ronya!"
13039,1,1469638,461106,True,Thu Nov 02 23:26:42 +0000 2017,"@AmericanAir @392463 - Thanks for being in my community, looking forward to your tweets! :) (🚀 via https://t.co/d0lxxUvU6z)"
13039,2,1469636,AmericanAir,False,Fri Nov 03 00:22:04 +0000 2017,"@461106 We're always happy to be a part of your community, Sebastian!"
13039,3,1469637,461106,True,Sat Nov 04 06:10:02 +0000 2017,"@AmericanAir Unless I’m in Basic Economy, then you hate me! 🤣"
13040,1,1469645,362429,True,Mon Oct 30 15:28:19 +0000 2017,@AmericanAir Extremely disappointed with customer service reservation. Given poor advice over the phone and talked down to by agent!
13040,2,1469644,AmericanAir,False,Mon Oct 30 15:30:00 +0000 2017,@362429 We always want to be on point with our information and we're sorry to hear otherwise. How can we help?
13040,3,1469643,362429,True,Mon Oct 30 19:37:23 +0000 2017,"@AmericanAir I've submitted a complaint and would additionally like to receive some sort of compensation for the poor advice, which cost me money"
13040,4,1469642,AmericanAir,False,Mon Oct 30 19:42:53 +0000 2017,"@362429 Continue to work with our team, Andrew. We'll review your your reservation and overall experience."
13040,5,1469641,362429,True,Thu Nov 02 23:07:32 +0000 2017,@AmericanAir Not happy with 500 miles when the phone representative cost me $40 and flexibility
13040,6,1469640,AmericanAir,False,Fri Nov 03 00:20:55 +0000 2017,"@362429 Andrew, we know your time is valuable and we're sorry that you're unhappy with the resolution our team provided."
13041,1,1469648,461107,True,Thu Nov 02 23:20:41 +0000 2017,"@AmericanAir frustrated 😞called AA today, they said they could check my baggage 4 my flights tonight to my final destination"
13041,2,1469646,AmericanAir,False,Fri Nov 03 00:20:48 +0000 2017,"@461107 Our apologies for any misinformation. If they're all on the same ticket, they can be checked through."
13041,3,1469647,461107,True,Fri Nov 03 18:29:28 +0000 2017,@AmericanAir The issue is that I was misinformed. I'm feeling really disappointed that I was given the wrong information.
13041,4,1469649,461107,True,Fri Nov 03 18:30:05 +0000 2017,@AmericanAir I think your staff should have given me the correct information from the start so that I could've planned accordingly.
13041,5,1469650,AmericanAir,False,Fri Nov 03 18:36:42 +0000 2017,@461107 We understand this can be frustrating. We're again very sorry.
13042,1,1469653,461108,True,Thu Nov 02 23:23:50 +0000 2017,@AmericanAir disappoints me time and time again
13042,2,1469651,AmericanAir,False,Fri Nov 03 00:20:13 +0000 2017,@461108 Give us an opportunity to change your mind. What's going on?
13042,3,1469652,461108,True,Fri Nov 03 00:55:08 +0000 2017,@AmericanAir I've been stuck in Miami for 4 hours 🤔.
13042,4,1469654,AmericanAir,False,Fri Nov 03 01:23:56 +0000 2017,@461108 We're so sorry for the delay. What's your flight number and we'll take a peek?
13043,1,1469656,461109,True,Thu Nov 02 23:06:30 +0000 2017,When @AmericanAir gives you lemons (5 hr delay)... You turn it into vodka and pineapples. #CustomerExperience #yikes #lemons 🍋 https://t.co/D4ko08Ikob
13043,2,1469655,AmericanAir,False,Fri Nov 03 00:18:29 +0000 2017,"@461109 That looks refreshing, Johnny! Our apologies for the delay and we appreciate you hanging in there with us."
13044,1,1469660,128009,True,Thu Nov 02 11:29:33 +0000 2017,"Rude to the point of Trying to remove me from the plane because I can’t move my seat, because the button is broken @AmericanAir again WTF"
13044,2,1469659,AmericanAir,False,Thu Nov 02 11:35:25 +0000 2017,@128009 We certainly want you to be comfortable. There may be another seat available. Please check with our flight crew for availability.
13044,3,1469658,128009,True,Thu Nov 02 23:03:50 +0000 2017,"@AmericanAir The problem wasn’t the seat, it was the rude flight attendant threatening with removing me for something that wasn’t my fault"
13044,4,1469657,AmericanAir,False,Fri Nov 03 00:17:36 +0000 2017,@128009 We train and expect our staff to be friendly for the customers we serve. Our apologies for any rudeness you encountered.
13045,1,1469662,461110,True,Thu Nov 02 23:06:03 +0000 2017,"@AmericanAir Thank you very much for the help with the CDG upgrade waitlist, #IMadeIt #wahoo what a pleasure to be your customer ❤️"
13045,2,1469661,AmericanAir,False,Fri Nov 03 00:16:54 +0000 2017,"@461110 Woohoo! We're so glad you'll be up front with us, Julie. We always love having you on board."
13046,1,1469664,461111,True,Thu Nov 02 23:05:32 +0000 2017,@AmericanAir sitting here in the Dallas airport and still havent taxied in. Hoping I. Don’t miss my connecting flight...
13046,2,1469663,AmericanAir,False,Fri Nov 03 00:15:48 +0000 2017,"@461111 We'll have you #wheelsup soon, Garrett. Thanks for hanging in there with us."
13047,1,1470298,317217,True,Thu Nov 02 18:35:48 +0000 2017,@AmericanAir I have a fan asking about getting help for her 85 year old blind mother. Flying to Florida via Dallas to visit. Suggestions?
13047,2,1470297,AmericanAir,False,Thu Nov 02 19:08:09 +0000 2017,"@317217 We offer many types of fares on our website, our Basic Economy fare may be a perfect match. Take a look, https://t.co/iJWiiS4WLg."
13047,3,1470295,317217,True,Thu Nov 02 21:54:54 +0000 2017,@AmericanAir An Old Blind Lady Needs Extra Assistance.Its not about a ticket price.Its about advice on elderly assistance #whybotscantanswerallquestions
13047,4,1470294,AmericanAir,False,Thu Nov 02 23:36:59 +0000 2017,"@317217 Our apologies, we didn't read that correctly. We offer special assistance for our customers so when she's ready to book be sure to call us."
13047,5,1470293,317217,True,Thu Nov 02 23:48:06 +0000 2017,@AmericanAir Great. Thank you. I told her to contact you directly when she books. Thank you for the confirmation.
13047,6,1470292,AmericanAir,False,Fri Nov 03 00:44:26 +0000 2017,@317217 You're welcome! We look forward to it.
13048,1,1470301,461278,True,Fri Nov 03 00:12:54 +0000 2017,"I'm at American Airlines Admirals Club - @americanair in Guarulhos, São Paulo https://t.co/8hHMdXUmDM"
13048,2,1470300,AmericanAir,False,Fri Nov 03 00:44:07 +0000 2017,@461278 Welcome and it's great to have with us tonight. Have a great flight and trip!
13049,1,1470303,461279,True,Thu Nov 02 23:54:08 +0000 2017,Hey @AmericanAir and @116462: You’ve had this same lineup of mediocre movies for months and it’s getting pretty depressing. Any updates comin? https://t.co/c6AKIDgT25
13049,2,1470302,AmericanAir,False,Fri Nov 03 00:43:27 +0000 2017,"@461279 We typically change some of our selections each month, David. We appreciate your honest feedback."
13050,1,1470305,461280,True,Fri Nov 03 00:09:52 +0000 2017,@AmericanAir what is your refund/discount policy when your flights are delayed 3+ hours bc of mechanical issues?
13050,2,1470304,AmericanAir,False,Fri Nov 03 00:42:56 +0000 2017,"@461280 We're happy to take a peek for you, Patrick. Please DM your record locator."
13050,3,1470306,461280,True,Fri Nov 03 18:05:15 +0000 2017,@AmericanAir CJHGQF
13050,4,1513608,AmericanAir,False,Fri Nov 03 18:10:10 +0000 2017,"@461280 Please give us a follow, and DM us so we can discuss this further."
13051,1,1470308,461281,True,Fri Nov 03 00:00:55 +0000 2017,I think @AmericanAir should stop offering WiFi. It never works. Just collecting my money. Oh and fix the air on your planes #sauna. Thanks
13051,2,1470307,AmericanAir,False,Fri Nov 03 00:41:54 +0000 2017,"@461281 If you're having trouble with your Wi-Fi, please reach out to our friends @116462."
13052,1,1470310,461282,True,Thu Nov 02 23:52:15 +0000 2017,Yay! Just earned Platinum status on @AmericanAir again for next year! #roadwarrior #speakerlife #travelingdoeshaveitsrewards https://t.co/40R73uhUiN
13052,2,1470309,AmericanAir,False,Fri Nov 03 00:40:38 +0000 2017,"@461282 Congratulations, Jennifer! We absolutely love having you as part of our #fAAmily."
13053,1,1470314,461283,True,Thu Nov 02 22:09:02 +0000 2017,"Dad doesn’t fly on principle, but @AmericanAir did us proud. Here’s to you, AA. #happycustomer https://t.co/4nGUVDaxfj"
13053,2,1470313,AmericanAir,False,Thu Nov 02 23:43:14 +0000 2017,@461283 We loved having you both on board today and we're glad he gave us a chance!
13053,3,1470312,461283,True,Thu Nov 02 23:45:56 +0000 2017,@AmericanAir Was able to give away a few compliment cards to the crew! How do I get more?
13053,4,1470311,AmericanAir,False,Fri Nov 03 00:38:37 +0000 2017,@461283 Our AAdvantage Customer Service team can get you more. Here's a link with their info: https://t.co/l7FeGMUy12
13054,1,1470316,461284,True,Thu Nov 02 23:39:07 +0000 2017,@AmericanAir I paid an extra $150 to get to RSW by 6pm. Your poor maintenance means I now get in at 10. Thanks for wasting my money. 🖕🏻
13054,2,1470315,AmericanAir,False,Fri Nov 03 00:38:26 +0000 2017,@461284 Your time is important and we know. Please DM your record locator so we can take a look.
13055,1,1470318,461285,True,Thu Nov 02 23:34:58 +0000 2017,@AmericanAir Todd Myles @129841 is amazing.Thx for solving my tired &amp; stressed daughter's flight problem &amp; getting her home to NYC
13055,2,1470317,AmericanAir,False,Fri Nov 03 00:32:09 +0000 2017,@461285 Todd will be very pleased to see your kind words. Please DM your daughter's record locator so we can recognize him. #AATeam
13056,1,1471326,461537,True,Fri Nov 03 00:47:26 +0000 2017,Please take care of them @americanair 🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽 https://t.co/4tMyCX7Hp3
13056,2,1471324,AmericanAir,False,Fri Nov 03 00:55:27 +0000 2017,"@461537 Your clubs are in great hands, Scott!"
13056,3,1471325,461537,True,Fri Nov 03 01:03:38 +0000 2017,@AmericanAir 👍🏽👍🏽
13057,1,1471328,461538,True,Fri Nov 03 00:39:41 +0000 2017,"@AmericanAir. way to go.. great flight 1331 from Aruba,  early and straight to a gate !  thanks !"
13057,2,1471327,AmericanAir,False,Fri Nov 03 00:53:44 +0000 2017,@461538 That's what we expect in each of our flights and we're so glad to hear that! #eAArly
13058,1,1471330,461539,True,Fri Nov 03 00:39:50 +0000 2017,Been sitting on the tarmac for an hour waiting to take off. Must be flying @AmericanAir
13058,2,1471329,AmericanAir,False,Fri Nov 03 00:53:28 +0000 2017,@461539 We see that you're #wheelsup now. Thanks for your patience this evening.
13059,1,1471333,461540,True,Fri Nov 03 00:25:40 +0000 2017,Who at @AmericanAir decided “War for the planet of the Apes” should be the one movie available on a 7 hour flight? SHOW YOUR FACE
13059,2,1471331,AmericanAir,False,Fri Nov 03 00:52:16 +0000 2017,"@461540 We have several options available, Rosemary. Please take a peek here: https://t.co/DrKXzwRGJN"
13059,3,1471332,461540,True,Fri Nov 03 01:01:05 +0000 2017,@AmericanAir Not on my flight from PHX to Kauai. Drop down screens in aisle with Ape Movie only. What have we done to deserve this?
13059,4,1471334,AmericanAir,False,Fri Nov 03 01:32:09 +0000 2017,@461540 We do our best to provide a movie for everyone to enjoy and we're sorry that's not the case. This month's American Way is really good!
13060,1,1471342,461541,True,Thu Nov 02 21:39:45 +0000 2017,"@AmericanAir What's with the B757 aircraft? recently flew one, no audio or power. 9 hrs, WTF?"
13060,2,1471341,AmericanAir,False,Thu Nov 02 23:23:19 +0000 2017,"@461541 Not all of our 757s are fully equipped with the latest inflight entertainment system. We're updating our fleet as quickly as possible, Jay."
13060,3,1471340,461541,True,Fri Nov 03 00:19:33 +0000 2017,"@AmericanAir this one had overhead screens, but no audio. plus power points didn't work. 9 hr international flight, needs sorting ASAP"
13060,4,1471338,AmericanAir,False,Fri Nov 03 00:50:55 +0000 2017,@461541 We appreciate your feedback and our apologies for your disappointment. We're also adding a new plane to our fleet weekly.
13060,5,1471339,461541,True,Fri Nov 03 00:54:05 +0000 2017,@AmericanAir is it gonna be on the ord man route? maybe Sunday? #please
13061,1,1471344,132254,True,Fri Nov 03 00:19:47 +0000 2017,"The glamour of air travel. Keep it klassy, @AmericanAir. #justboarded https://t.co/eVXp8H2kkn"
13061,2,1471343,AmericanAir,False,Fri Nov 03 00:49:57 +0000 2017,"@132254 That's not the look we were aiming for, Sue. Please DM your record locator and seat number so we can forward this information."
13061,3,1471345,132254,True,Fri Nov 03 16:36:39 +0000 2017,@AmericanAir I don’t want to get a cleaning crew in trouble. I see it more of a management failing that doesn’t support employees or passengers.
13061,4,1520622,AmericanAir,False,Fri Nov 03 17:01:38 +0000 2017,"@132254 We value the feedback you provide, as it only helps us improve on a daily basis."
13062,1,1471347,460758,True,Fri Nov 03 00:36:42 +0000 2017,Oh wait. Just kidding. There's now a fucking accident and a thirty minute delay. Fucking bullshit. Thanks @AmericanAir cocksuckers https://t.co/Cq8WoA6qko
13062,2,1471346,AmericanAir,False,Fri Nov 03 00:49:03 +0000 2017,"@460758 We're happy to take a look, Erica. What's your flight number?"
13063,1,1471349,147380,True,Fri Nov 03 00:18:19 +0000 2017,@AmericanAir U need live tv on your flight so I can watch #Scandal @80381 @170666 @11655 Missing my #Gladiators #Disney https://t.co/qONyyWkErd
13063,2,1471348,AmericanAir,False,Fri Nov 03 00:48:08 +0000 2017,@147380 We have a great variety of shows to watch. Check it out here: https://t.co/RcjsILm7Rc
13064,1,1471352,461542,True,Fri Nov 03 00:13:30 +0000 2017,@AmericanAir Just found this post card while looking through my dad's things.. Dated 1958 https://t.co/cfb6Lesz62
13064,2,1471350,AmericanAir,False,Fri Nov 03 00:46:22 +0000 2017,"@461542 Talk about #TBT, Donna. She's a beautiful bird and thanks for showing part of your dad's history!"
13064,3,1471351,461542,True,Fri Nov 03 02:51:56 +0000 2017,@AmericanAir This was a post card he sent home to my grandparents while he was in the U.S. Navy 🇺🇸
13064,4,1471353,AmericanAir,False,Fri Nov 03 03:18:45 +0000 2017,"@461542 Wow, that's #AAmazing! Thanks for taking the time to let us have a peek."
13065,1,1471381,143120,True,Mon Oct 16 19:47:23 +0000 2017,@AmericanAir please train your crew to be more transparent on delays. We're sitting at gate for 30mins w/out any explanation. #frustrating
13065,2,1471380,AmericanAir,False,Mon Oct 16 20:38:56 +0000 2017,"@143120 We're glad to see you're wheels up now, and truly apologize for the extra travel time. We know communication is key."
13066,1,1471417,461559,True,Mon Oct 16 19:45:18 +0000 2017,@AmericanAir flight 1827 needs to wait 10 minutes so I can make my connection!  Pretty please?
13066,2,1471416,AmericanAir,False,Mon Oct 16 20:41:58 +0000 2017,"@461559 We're unable to hold flights, Will. Please speak to an airport agent when you arrive to check on your rebooking options."
13066,3,1471418,461559,True,Mon Oct 16 23:08:41 +0000 2017,@AmericanAir We did but we ended up making it with 3 minutes to spare after a brisk run.
13066,4,1517471,AmericanAir,False,Tue Oct 17 00:16:34 +0000 2017,@461559 That's great! We're glad to hear you made your flight.
13067,1,1471420,361643,True,Mon Oct 16 19:45:47 +0000 2017,Greece here we come! Thank you @AmericanAir!! These Skywest girls love ya!! ❤️✈️👯
13067,2,1471419,AmericanAir,False,Mon Oct 16 20:37:17 +0000 2017,@361643 It's a pleasure to have you all on board!
13068,1,1471993,461682,True,Fri Oct 27 06:52:02 +0000 2017,"Expected more of @AmericanAir. Rerouted to a different airport, kept our bags, told us nothing, abandoned everyone on the plane."
13068,2,1471992,AmericanAir,False,Fri Oct 27 06:53:29 +0000 2017,@461682 Communication is key and we're so sorry you've had this experience. We're happy to take a peek. Please DM your record locator.
13069,1,1472292,461750,True,Fri Nov 03 00:52:21 +0000 2017,Great news- made it home after 2 days of basically nothing but driving and flying. Bad news- my luggage is still MIA and stuck in Myrtle Beach. #comeon @AmericanAir !!!
13069,2,1472291,AmericanAir,False,Fri Nov 03 01:10:00 +0000 2017,"@461750 Did you file a report with our baggage team? If so, please DM us the reference number and we'll look for an update."
13070,1,1472296,116142,True,Fri Nov 03 00:52:00 +0000 2017,"Congratulations, Captain! @AmericanAir 0856 CLT-DCA"
13070,2,1472295,AmericanAir,False,Fri Nov 03 01:08:02 +0000 2017,@116142 We'd love to congratulate our Captain! What are we celebrating?
13071,1,1472998,461910,True,Sun Oct 29 23:03:50 +0000 2017,Dear @AmericanAir start by teaching your staff to be kind to others. It goes a long way. https://t.co/dlo8SEoJp7
13071,2,1472996,AmericanAir,False,Sun Oct 29 23:17:37 +0000 2017,@461910 We count on our team to always be kind. If you need any assistance let us know.
13071,3,1472997,461910,True,Mon Oct 30 00:47:51 +0000 2017,"@AmericanAir Interesting I was just told but your staff here in Philadelphia 4907 that if the flight cancels that I will ""have to fend for myself"" unkind"
13071,4,1472995,461910,True,Mon Oct 30 00:49:04 +0000 2017,@AmericanAir Told by American rep that she could not help me since my flight was at another desk yet she was simply having a personal chat with another
13071,5,1472994,AmericanAir,False,Mon Oct 30 01:19:43 +0000 2017,"@461910 If we can help with rebooking, then please DM your record locator."
13071,6,1472993,461910,True,Fri Nov 03 00:52:58 +0000 2017,@AmericanAir I got home finally 7 hours after my scheduled flight with wet luggage.
13071,7,1472992,AmericanAir,False,Fri Nov 03 01:29:13 +0000 2017,"@461910 Oh wow, please let our baggage team know by dialing 800-535-5225."
13072,1,1473000,461911,True,Fri Nov 03 00:53:52 +0000 2017,@AmericanAir @116450 @121911 AYE yall some hoeessss omm bro. Im servin this damn country and yall cant reimburse me tickets due to military related shit so fuck yall imma just take this L and go negative on my leave🖕🏾
13072,2,1472999,AmericanAir,False,Fri Nov 03 01:19:26 +0000 2017,@461911 We appreciate all of our men and women in uniform. How can we help?
13073,1,1473496,462044,True,Fri Nov 03 01:26:16 +0000 2017,I’ll probably never fly with @AmericanAir again 😒👌🏻
13073,2,1473495,AmericanAir,False,Fri Nov 03 01:44:18 +0000 2017,"@462044 We wouldn't want to see you go. How can we help, Charles?"
13074,1,1473498,462045,True,Fri Nov 03 01:25:44 +0000 2017,Impromptu date night thanks to @AmericanAir and @118818 #MilesMakeMemories https://t.co/ZYJpcMFIQG
13074,2,1473497,AmericanAir,False,Fri Nov 03 01:43:14 +0000 2017,@462045 Miles do make memories so please enjoy the show!
13075,1,1473501,462046,True,Fri Nov 03 01:21:37 +0000 2017,@AmericanAir trying to cancel a reservation within the 24 hour window but your site is having issues...can I get some help?
13075,2,1473500,AmericanAir,False,Fri Nov 03 01:35:48 +0000 2017,"@462046 We're happy to help, Ralph. Please DM the record locator that you'd like to cancel."
13076,1,1473503,462047,True,Fri Nov 03 01:13:50 +0000 2017,@AmericanAir - just has the worst American Airline agent ever. Im@akways amazed at lack of customer service.
13076,2,1473502,AmericanAir,False,Fri Nov 03 01:35:08 +0000 2017,"@462047 We always want to provide you with the best customer service, Barb. How can we help?"
13077,1,1474311,462245,True,Thu Nov 02 21:37:31 +0000 2017,"What a pity @AmericanAir as if your flight states it has Wi-Fi onboard, it should, but sadly, it didn’t. Pretty common sense right? AA2375"
13077,2,1474310,AmericanAir,False,Thu Nov 02 21:44:46 +0000 2017,@462245 Not all of our planes are Wi-Fi equipped but we're trying to get there. So sorry for any troubles this caused you.
13078,1,1474313,462246,True,Thu Nov 02 21:14:08 +0000 2017,@AmericanAir https://t.co/e1r2R3BjtT
13078,2,1474312,AmericanAir,False,Thu Nov 02 21:41:12 +0000 2017,@462246 We've responded to your DMs. Please take a look when you get a moment.
13079,1,1474321,462247,True,Thu Nov 02 18:28:45 +0000 2017,"@AmericanAir I will never fly American Airlines again. Rude staff, hidden fees, lazy flight attendants."
13079,2,1474320,AmericanAir,False,Thu Nov 02 18:55:52 +0000 2017,@462247 We want your experience with us to always be great. We're so sorry to hear that it wasn't. Let us know if we can help out with anything.
13079,3,1474319,462247,True,Thu Nov 02 19:26:28 +0000 2017,"@AmericanAir Sure, refund my $50 you charged at the gate. Your employee gave me no choice to either pay or miss a flight."
13079,4,1474318,AmericanAir,False,Thu Nov 02 19:38:40 +0000 2017,@462247 Were you on a Basic Economy ticket? Basic Economy is a restricted ticket. Please click here for more info. https://t.co/MKvFFVWJdz
13079,5,1474317,462247,True,Thu Nov 02 19:51:11 +0000 2017,"@AmericanAir Ticket was bought for me. Girl at the gate was talking shit to another employee, she said ""I'm saying this so you can here me"". Just rude."
13079,6,1474316,AmericanAir,False,Thu Nov 02 20:09:43 +0000 2017,@462247 With a Basic Economy ticket your bag needs to be small enough to be under the seat in front of you. Otherwise you'll have to check it.
13079,7,1474315,462247,True,Thu Nov 02 20:40:23 +0000 2017,"@AmericanAir Again, it was small enough. Your flight was overbooked and there was no room to put it overhead."
13079,8,1474314,AmericanAir,False,Thu Nov 02 21:40:47 +0000 2017,@462247 We're not able to guarantee room in our overhead bins. Our apologies for any inconvenience.
13080,1,1474595,462315,True,Mon Oct 16 20:00:43 +0000 2017,Worst airline customer service still goes to @americanair .... don’t understand why people take a job like this if you don’t want to help
13080,2,1474593,AmericanAir,False,Mon Oct 16 20:54:35 +0000 2017,@462315 We're very sorry this has been your experience. Please let us know if we can help in someway.
13080,3,1474594,462315,True,Mon Oct 16 22:04:53 +0000 2017,@AmericanAir Yes can I dm you?
13080,4,1474596,AmericanAir,False,Mon Oct 16 23:20:15 +0000 2017,"@462315 You're welcome to follow and DM. We're a little behind, if you need immediate help, please call 800-433-7300."
13080,5,1474597,462315,True,Mon Oct 16 23:33:57 +0000 2017,@AmericanAir Calling now
13081,1,1474599,335386,True,Mon Oct 16 20:39:51 +0000 2017,"@AmericanAir I’m at G12, waiting for my delayed flight to be cancelled. Then drive to Peoria, again. If your feckless management wants me"
13081,2,1474598,AmericanAir,False,Mon Oct 16 20:53:55 +0000 2017,@335386 You should be on your way at 5:45p. Our time is working to have you to your destination soon.
13082,1,1474601,462316,True,Mon Oct 16 19:54:45 +0000 2017,Guess being a frequent flyer doesn't matter - thank you for royally fucking us over @AmericanAir
13082,2,1474600,AmericanAir,False,Mon Oct 16 20:49:56 +0000 2017,@462316 We're sorry this has been your experience. Please let us know if we can help in someway.
13083,1,1474603,462317,True,Mon Oct 16 19:52:12 +0000 2017,@AmericanAir You have a gem of a cust service rep in Maria (Phoenix INW) -she was sooo helpful w/arranging flying with my dog. Kind &amp; sweet!
13083,2,1474602,AmericanAir,False,Mon Oct 16 20:48:36 +0000 2017,@462317 We'd love to recognize her for you. Please DM the record locator she assisted you with.
13084,1,1474605,252648,True,Mon Oct 16 20:07:38 +0000 2017,"The flight attendant just demonstrated the safety features himself like in the long time days.... because this long flight on @AmericanAir has no TV, no power outlet...."
13084,2,1474604,AmericanAir,False,Mon Oct 16 20:47:36 +0000 2017,"@252648 You can stream tons of free entertainment on your device, and we're working to add power at every seat."
13085,1,1475032,462427,True,Thu Nov 02 20:45:34 +0000 2017,"@AmericanAir been on hold with you guys sine 1:01 EST...this is ridiculous, and I have not even spoken to a representative yet"
13085,2,1475031,AmericanAir,False,Thu Nov 02 21:57:18 +0000 2017,@462427 We're all hands on deck right now and your patience is greatly appreciated. So sorry for the wait.
13086,1,1475034,462428,True,Thu Nov 02 20:43:20 +0000 2017,My @AmericanAir flight just got outright cancelled. Ugh. Now to explore ATL for the next 3 hours. First stop: dinner at Bojangles.
13086,2,1475033,AmericanAir,False,Thu Nov 02 21:55:31 +0000 2017,"@462428 We're sorry for the inconvenience, but it looks like your flight was canceled due to maintenance. We rebooked you on the next one."
13087,1,1475038,462429,True,Thu Nov 02 20:42:29 +0000 2017,Debating whether to walk back home to Tahoe tomorrow or continue this grueling path with @AmericanAir...#missingunited
